index,epsilon,pvalue,symbol,product
CCKAR,0.023016666666666692,0.020169905499655194,CCKAR,0.039020066076155886
PSMA4,0.038261333,0.095568719,PSMA4,0.039014478
GBAS,0.48782000000000003,0.8318682230625799,GBAS,0.038998997
NTC_13178,0.037606667,0.091860918,NTC,0.038993195
NTC_7355,0.3300966666666667,0.7619105472213655,NTC,0.038983100697905095
NTC_8703,0.15839866666666666,0.5675831620839193,NTC,0.038961398732294004
NTC_11669,0.6502433333333333,0.871136604,NTC,0.038958508
NTC_18095,0.18158,0.6101787300734652,NTC,0.038956706190317617
FAM193A,0.070633333,0.28096222092373124,FAM193A,0.038943835
TBC1D9B,0.17979333333333336,0.6073509870015374,TBC1D9B,0.038936091
NTC_16242,0.21449666666666667,0.6584789127781223,NTC,0.038922163678679844
NTC_6106,0.096296667,0.3945395247224299,NTC,0.038895137
NTC_12176,0.15065666666666666,0.5519851412372205,NTC,0.03888036
RAB39B,0.23245666666666664,0.6804400017022125,RAB39B,0.038869117
NTC_847,0.15916333333333332,0.5699118058001474,NTC,0.038866468
FYN,0.03355,0.069460723,FYN,0.038859646520097796
NTC_11188,0.081356667,0.33318884566812856,NTC,0.038832314
NTC_1268,0.08052,0.32955721742307553,NTC,0.038816209786798256
NTC_13976,0.12119666666666666,0.4783621338649887,NTC,0.038812409
NTC_2516,0.14234600000000003,0.5337754982321324,NTC,0.038809408
NTC_8358,0.25241,0.7018733254533889,NTC,0.038805832
NTC_6264,0.13301666666666667,0.5108964214132315,NTC,0.038796591
NTC_7043,0.12113000000000002,0.4783621338649887,NTC,0.038791059
NTC_14531,0.14180000000000004,0.5326475536072351,NTC,0.038790817
ADAM20,0.18768,0.6213748668916648,ADAM20,0.038783381
RAB1A,0.22288333333333332,0.6699073213902387,RAB1A,0.038778418
NTC_7821,0.32935000000000003,0.7625647207894571,NTC,0.038772166
SNAP25,0.4019966666666667,0.8008729905190144,SNAP25,0.038767092327968364
PRRG2,0.08509,0.35028529611497017,PRRG2,0.03876514
NTC_2946,0.23454333333333333,0.6835064033302268,NTC,0.038760024374645353
NTC_9202,0.16938000000000003,0.5904793016828732,NTC,0.038753352
RDX,0.20640000000000003,0.6490372556758612,RDX,0.038747549060187035
RHOH,0.14712666666666666,0.5453334530887379,RHOH,0.038744022
NTC_736,0.32696000000000003,0.7612565437395369,NTC,0.038734612
ELF2,0.054323333,0.1936386946368167,ELF2,0.038732963305869415
SLC38A1,0.29489666666666664,0.7390219912578018,SLC38A1,0.038732506139167566
NTC_11299,0.4828933333333334,0.8314412704647092,NTC,0.038712797
RFPL3,0.4682866666666667,0.8266827600244919,RFPL3,0.038709099987142274
NKX6-2,0.3864466666666667,0.7940256976862172,NKX6-2,0.038708601
NTC_3275,0.12596333333333337,0.4928608325607511,NTC,0.038705470627038704
PEX16,0.5701259999999999,0.8552903131127927,PEX16,0.038703828
NTC_18357,0.3730966666666667,0.7875449923479311,NTC,0.038699312
NTC_5067,0.34385333333333334,0.7717407639833718,NTC,0.03869332
NTC_12284,0.14358333333333334,0.5377327838346557,NTC,0.038686158
PRPF38B,0.5479366666666666,0.8500736093781116,PRPF38B,0.038653352
CBX2,0.15743000000000001,0.5684067925013248,CBX2,0.038623993
NTC_15206,0.2383233333333334,0.6885550222093524,NTC,0.038623001
CHMP6,0.073976667,0.300704857,CHMP6,0.03860543
PRRC2B,0.3212666666666667,0.7583487784214855,PRRC2B,0.038594089
NTC_8724,0.3483233333333333,0.7750257505622711,NTC,0.038553774
C4orf17,0.36567666666666665,0.7846366314782457,C4orf17,0.038517243
NTC_3881,0.2803166666666667,0.7287827954973745,NTC,0.038516039344292444
NTC_11655,0.064386667,0.2524095221677868,NTC,0.038496419
NTC_10149,0.32494333333333336,0.7612565437395369,NTC,0.038495699
S100A7A,0.15189000000000002,0.5579289145134435,S100A7A,0.038492135559280445
NTC_7933,0.15066666666666667,0.5554331065938747,NTC,0.038475481
DRAM1,0.11535333333333332,0.4640086119846283,DRAM1,0.038467333
NTC_11468,0.3428633333333333,0.7723974361093209,NTC,0.038455269
CLDN4,0.25328666666666666,0.7049824432763206,CLDN4,0.038454412
NINJ2,0.046403333,0.14842338393893237,NINJ2,0.038445053595820886
GPRC5A,0.44079,0.8180572003745459,GPRC5A,0.038444085
RABL5,0.16118000000000002,0.577462054,RABL5,0.03843765
SRP9,0.10036666666666669,0.4142031608082317,SRP9,0.038419014
NTC_12005,0.31816,0.7573361191299905,NTC,0.038405517
NTC_12481,0.064876667,0.25616399644949484,NTC,0.038373374706933285
NTC_7881,0.03459,0.077771469,NTC,0.038366526
NTC_9228,0.34662000000000004,0.7750257505622711,NTC,0.038365242
CXCL3,0.13910000000000003,0.529971731,CXCL3,0.038356449
NTC_8159,0.024836666666666667,0.028562522414513337,NTC,0.038352866
NTC_1977,0.12558999999999998,0.49502863999421065,NTC,0.038351377
ORAI1,0.30446999999999996,0.748245528,ORAI1,0.038349783836718325
ANKS1B,0.059113333333333316,0.22454767915496332,ANKS1B,0.038346313
NTC_7914,0.4977533333333334,0.8374713931160283,NTC,0.038341949
NTC_8761,0.2606833333333334,0.7127225145589227,NTC,0.038341180016781364
CASZ1,0.094673333,0.3936012237119101,CASZ1,0.038337356638085116
FLNB,0.13290000000000002,0.5148329841684121,FLNB,0.03831954
NTC_275,0.16950333333333334,0.5946334471992548,NTC,0.03826549
CA14,0.021296666666666672,0.015967974234830765,CA14,0.03826479
CCDC73,0.046986333,0.1534691041191447,CCDC73,0.038245891
PLA2G15,0.082206667,0.3426191865097149,PLA2G15,0.038241581
NTC_4488,0.2347766666666667,0.6872915552974416,NTC,0.038235491326261466
NTC_15169,0.073083333,0.2998280047923495,NTC,0.038231924
GZF1,0.084816667,0.35430281669901753,GZF1,0.038220543921135774
TNFRSF8,0.20585466666666669,0.6522306753293399,TNFRSF8,0.038206375
TRPC4AP,0.1504,0.5571841047118233,TRPC4AP,0.038201792749270505
NTC_2942,0.43438333333333334,0.8167433692018337,NTC,0.038188543
NTC_7160,0.7967866666666665,0.8955246650305264,NTC,0.038183968
NTC_10866,0.7404733333333332,0.8880611808594108,NTC,0.038176668
NOVA2,0.10395666666666666,0.4295792823592396,NOVA2,0.038147592416376566
RRAGB,0.090093333,0.3772156117120674,RRAGB,0.038146449
PDZRN3,0.041416667,0.11997488786185416,PDZRN3,0.038141007893243775
NTC_80,0.24681999999999998,0.7006008848751396,NTC,0.038140926390687474
NTC_10993,0.19135666666666667,0.631995353,NTC,0.038134727
NTC_3259,0.097663333,0.40704865795268563,NTC,0.038123240864190056
NTC_18194,0.2954833333333334,0.7430152670632637,NTC,0.038118019
SLC16A14,0.086058333,0.3606853305011424,SLC16A14,0.038112785
PIK3CD,0.27560999999999997,0.727337191,PIK3CD,0.038106998
NTC_2862,0.043869000000000005,0.13533060789519522,NTC,0.038104787
NTC_5129,0.08571,0.359329696,NTC,0.038098685491468706
CILP2,0.20350000000000001,0.649835009,CILP2,0.038094568206876574
ADSSL1,0.031569999999999994,0.062139297,ADSSL1,0.038093424733638054
NTC_958,0.14604666666666669,0.5485477207087515,NTC,0.038086865
KIAA0947,0.32743000000000005,0.7651073991835339,KIAA0947,0.038072774
ORC4,0.4682833333333334,0.829274562,ORC4,0.038072210708603935
NTC_7546,0.21265666666666666,0.6622095867299611,NTC,0.038066508009583944
NTC_2129,0.32325666666666664,0.7625647207894571,NTC,0.038054839
NTC_12665,0.36937,0.7888660685477736,NTC,0.0380439
TFEC,0.10865333333333332,0.44660513828165327,TFEC,0.038036955
NTC_13676,0.3785833333333333,0.793494595,NTC,0.038030978
NTC_4381,0.55274,0.8535975297849581,NTC,0.037999134
NRG4,0.16725333333333334,0.5927032937663382,NRG4,0.037993712
BCL7C,0.31737333333333334,0.7591926087334946,BCL7C,0.037973093701033134
NTC_15066,0.36098,0.7849046765706423,NTC,0.037968989
NTC_1346,0.0995,0.4153541257576645,NTC,0.037967356392662355
NTC_14019,0.03998,0.11232748020253362,NTC,0.037961569
NTC_17845,0.15076666666666666,0.5600466940837058,NTC,0.037959392
BTBD2,0.073353333,0.3038223007914703,BTBD2,0.037951573
NTC_1081,0.03882,0.10532372190385429,NTC,0.037945533
GDF9,0.19013666666666668,0.6315898545395122,GDF9,0.037944596
NTC_12809,0.17716666666666667,0.6107802143433787,NTC,0.037934048
SPRR2D,0.10393000000000001,0.43152434470995227,SPRR2D,0.037933899
NTC_13834,0.065613333,0.26415583491861505,NTC,0.037933679
NTC_10085,0.49018333333333336,0.8368009009631449,NTC,0.037929338
NTC_6602,0.12593,0.4999247745084573,NTC,0.037916936
SLC17A7,0.19043666666666664,0.6323785777267821,SLC17A7,0.037901248
NTC_4387,0.087066667,0.36702907021374753,NTC,0.037900079642359384
KCTD2,0.40068666666666664,0.8043024188408245,KCTD2,0.037897195
CENPT,0.037936333333333336,0.10024411278040125,CENPT,0.037896163
RAPGEF1,0.078720667,0.33008266412672926,RAPGEF1,0.037894341
NTC_17141,0.24457,0.6999649792275304,NTC,0.037889686408653915
AQP8,0.18091666666666667,0.6174652309545641,AQP8,0.037881687
NTC_10874,0.062803333,0.24939840825585324,NTC,0.037877087
NTC_16799,0.13845333333333332,0.5326475536072351,NTC,0.037875303
WRN,0.040306333,0.11492769352483452,WRN,0.037870836
POM121L12,0.24212166666666668,0.6975859977272378,POM121L12,0.037868372
NTC_17430,0.5982866666666666,0.8643828145110819,NTC,0.037867882
NTC_17265,0.18760333333333334,0.6283362291337761,NTC,0.037859834
NTC_15395,0.06817,0.27874210631802687,NTC,0.037820540293908154
GPR45,0.021789999999999962,0.018396460544066087,GPR45,0.03781144
NTC_124,0.18053666666666668,0.6174138138077923,NTC,0.037808649134187154
NTC_16422,0.2415133333333333,0.6974234635526091,NTC,0.037797668839720786
CALCOCO1,0.13050333333333333,0.5134030069928013,CALCOCO1,0.037786143
FGF7,0.12694,0.5041588064202449,FGF7,0.0377561
NTC_7065,0.21089666666666668,0.6622095867299611,NTC,0.03775146
PLOD3,0.13486333333333334,0.524900461,PLOD3,0.037751355
NTC_11101,0.5838233333333334,0.8616840418366795,NTC,0.037745317
NTC_10109,0.29780333333333336,0.7469123803839021,NTC,0.037740718
NTC_14774,0.21868000000000004,0.67219891,NTC,0.037722780231319426
NTC_4301,0.23563,0.6917174871286846,NTC,0.037717587435185135
MSH6,0.07582,0.31811565931347496,MSH6,0.037714002
SLC45A3,0.07044,0.2914808053490099,SLC45A3,0.037712874361846144
NTC_11093,0.094696667,0.39980321991127854,NTC,0.037703829
NTC_8945,0.26187,0.7178483597650225,NTC,0.037700714
KCNJ5,0.11929000000000001,0.48316576486893437,KCNJ5,0.03768417
TBC1D12,0.16301333333333334,0.5873479009386187,TBC1D12,0.037673128
NTC_1163,0.20344,0.6528988307552921,NTC,0.037667752
NTC_13919,0.070646667,0.2930781028783417,NTC,0.037655848070993383
GMPR2,0.0628,0.25142440175363634,GMPR2,0.037654413683060536
NTC_1033,0.5202166666666667,0.8465343984345206,NTC,0.037640479744979534
NTC_10026,0.5067400000000001,0.8428395405633806,NTC,0.037628029
NTC_11848,0.4815533333333334,0.8354602727171125,NTC,0.03759689
NTC_12575,0.28967666666666664,0.7417176856915557,NTC,0.03758884
NTC_5555,0.076293333,0.3217420718356724,NTC,0.037573867
NTC_4614,0.5178866666666667,0.8461983616576234,NTC,0.037561191
NTC_3891,0.33932666666666667,0.7750257505622711,NTC,0.037557988
NTC_7944,0.2060366666666667,0.6572372358041403,NTC,0.037555918471630784
NTC_8897,0.030303333333333335,0.057741256,NTC,0.037531096
NTC_14696,0.29882,0.7488633735396626,NTC,0.037531018049565004
SEPT3,0.41923333333333335,0.8137525967761295,SEPT3,0.037524574763419145
NTC_6718,0.5625300000000001,0.8576389183313942,NTC,0.037518231
BRD8,0.56724,0.8587716473479228,BRD8,0.037507215
NTC_6630,0.14307333333333336,0.5468329831054594,NTC,0.037506002
AUH,0.4512366666666667,0.8258192440289548,AUH,0.037504536000553375
FBXL21,0.03479,0.083820413,FBXL21,0.037456661
NTC_16405,0.20778999999999997,0.6603431944532455,NTC,0.037450053
NTC_2164,0.20131,0.6516614311893211,NTC,0.037439227579616326
NTC_7574,0.2344633333333333,0.6923506280024294,NTC,0.037437677074644536
NTC_13052,0.2747633333333333,0.7307182173948867,NTC,0.037436522083401695
VKORC1L1,0.063086667,0.2551090791120435,VKORC1L1,0.037427684439163236
PTH2R,0.068293333,0.2831942229675606,PTH2R,0.037418983412783366
WDR6,0.20318999999999998,0.6546299352506242,WDR6,0.037387801
NTC_2624,0.16814333333333334,0.5999940223593108,NTC,0.037303115775901806
ZNF620,0.13577666666666666,0.5314252245731926,ZNF620,0.037278547678927194
NTC_9745,0.15149333333333334,0.5675831620839193,NTC,0.037262890461731535
SPINT1,0.095176667,0.4060121714108087,SPINT1,0.037257948
NTC_16580,0.089706667,0.38437318500240314,NTC,0.037250417
NTC_18261,0.068746667,0.2872076457211413,NTC,0.037247219191067445
ZNF79,0.038186666666666674,0.10588620247686686,ZNF79,0.037238134
CELA3A,0.19119333333333333,0.6387033631395844,CELA3A,0.037225494386138765
NTC_17259,0.38133000000000006,0.7987932504281953,NTC,0.037204695
NTC_10795,0.093423333,0.39980321991127854,NTC,0.037196847001620716
NTC_4196,0.33264000000000005,0.7730542712738547,NTC,0.037185831
MED8,0.4009933333333333,0.8077356175383023,MED8,0.037184419059817765
NTC_17493,0.33705,0.775683233,NTC,0.037181872
EPB41L3,0.21963333333333335,0.6771924137585672,EPB41L3,0.037181269221661636
LZTS3,0.091463333,0.39237289202969716,LZTS3,0.037161644
NTC_10234,0.068886667,0.28876528476437613,NTC,0.037161258051817796
NTC_4353,0.25598333333333334,0.715924664,NTC,0.037151546
TRIM69,0.082696667,0.3554560047296822,TRIM69,0.037148512
NTC_8591,0.25389999999999996,0.714002771,NTC,0.037145596
NTC_9135,0.085526667,0.3679415910221796,NTC,0.037137485
NTC_4231,0.33875333333333335,0.7769986812112241,NTC,0.037120495
BRINP2,0.515753,0.8474677018077614,BRINP2,0.037070698
PACSIN3,0.088543333,0.3814228238736752,PACSIN3,0.037063648117423194
CCDC64,0.035596666666666665,0.091002306,CCDC64,0.037054265
NTC_2428,0.22250666666666669,0.6816167990015849,NTC,0.037038396
NTC_10759,0.5082366666666667,0.8455263717676356,NTC,0.03703665
STRN4,0.37146333333333337,0.7948807534703983,STRN4,0.037034158280972666
CALCR,0.38034333333333337,0.7991597100158095,CALCR,0.037032668499920415
NTC_15603,0.25111,0.7120826896545014,NTC,0.037031084115967686
NTC_16094,0.039516666666666686,0.11566618994755391,NTC,0.037018959236157056
NTC_3202,0.16718333333333335,0.6005909891965652,NTC,0.037017932264953736
ZNF280D,0.078473333,0.3378478327484423,ZNF280D,0.036982823283634586
NTC_11699,0.40582,0.8107488063902324,NTC,0.036975754444031235
NTC_1841,0.19661999999999996,0.6485721322732999,NTC,0.036972762
RPL14,0.12692333333333333,0.5113844423195919,RPL14,0.036966737
NTC_16927,0.11954333333333333,0.49069812282344205,NTC,0.036961078
NTC_17617,0.075003333,0.32153254516024155,NTC,0.036959772
NTC_2099,0.06247,0.25616399644949484,NTC,0.036949875
LMTK2,0.10250333333333332,0.4360826239172878,LMTK2,0.036945401
NTC_10263,0.4150666666666667,0.8147439715311539,NTC,0.036932152303630686
KIAA1324,0.4752033333333333,0.8361950495411707,KIAA1324,0.036919691
NTC_18238,0.3077566666666667,0.758642239,NTC,0.036919406990843166
NTC_12470,0.11219000000000001,0.468827344,NTC,0.036909059
TM2D1,0.3456366666666667,0.7820813443885448,TM2D1,0.036896048319015655
NTC_12482,0.5104033333333333,0.846870463,NTC,0.036842450902217806
NTC_2115,0.17770333333333332,0.6204394792598562,NTC,0.036838003
NTC_13452,0.43110333333333334,0.8214132495683928,NTC,0.036832734
NTC_4432,0.039720000000000005,0.11847387867709078,NTC,0.036795710053446805
GUCA1A,0.044646667,0.14998637415985067,GUCA1A,0.03678654
NTC_11420,0.044876666666666676,0.1515192028418957,NTC,0.036777878890927033
NTC_11170,0.016856666666666673,0.006615618,NTC,0.036737918
DEFB114,0.049493333333333354,0.18103209172104917,DEFB114,0.036736151015247284
HTR3B,0.089622667,0.3893122483798698,HTR3B,0.03671858
NTC_10731,0.22309666666666667,0.684767243,NTC,0.036689813687244686
NTC_9239,0.060646667,0.24834168034529236,NTC,0.036688224
WDR83OS,0.4016266666666667,0.810312953,WDR83OS,0.036687479
NTC_9116,0.4555566666666667,0.8307718620710723,NTC,0.036680612
NTC_16536,0.18483333333333335,0.633217072,NTC,0.036679691591322644
OR10AD1,0.2193466666666667,0.6804400017022125,OR10AD1,0.036676991888575226
NTC_8630,0.061660000000000006,0.25437134109942294,NTC,0.036658832040760155
C6orf203,0.0399,0.12076920135851128,C6orf203,0.036629947845857574
GPR157,0.11970000000000001,0.49430258928065707,GPR157,0.036629052
NTC_10034,0.03592,0.095558188,NTC,0.036628777
TUBG1,0.41428333333333334,0.8158164590908761,TUBG1,0.036625769
NTC_7868,0.17034000000000002,0.6095775089355795,NTC,0.036618171240728796
NTC_232,0.17168333333333335,0.6119839709663146,NTC,0.03661318
NTC_1322,0.026983333,0.043969309,NTC,0.036612345
NTC_12220,0.16664333333333334,0.602981536,NTC,0.036610871417762245
NTC_13319,0.23988666666666664,0.7037835535297577,NTC,0.036597322467950034
HERPUD2,0.083396667,0.3641802452220405,HERPUD2,0.036584751295042364
NET1,0.27954666666666667,0.7398589675333859,NET1,0.036578977
NTC_11874,0.057846667,0.2335386964815147,NTC,0.036538335
GBP5,0.5278833333333334,0.8526811557570452,GBP5,0.036536566
NTC_2443,0.20088666666666666,0.6578579562981053,NTC,0.036534829871954486
NOTCH2,0.40197666666666665,0.8111725231672642,NOTCH2,0.03653436
DGUOK,0.16945333333333334,0.6089022057220854,DGUOK,0.036509136
MAP4K5,0.22747,0.6910353882317053,MAP4K5,0.036508869
GPX3,0.257353,0.7215182851299593,GPX3,0.036480471869246786
NTC_14280,0.1471866666666667,0.5652590836623013,NTC,0.036465857252439844
HPS5,0.09605,0.4173793903627513,HPS5,0.036447997
NTC_1545,0.3804033333333333,0.8021096386882149,NTC,0.036429806
COPZ1,0.0517,0.19746642445060003,COPZ1,0.036422998
NTC_1117,0.34981666666666666,0.7868846831494751,NTC,0.036412035
UQCRFS1,0.083393333,0.365941025,UQCRFS1,0.036408603673436304
NTC_9230,0.5166433333333333,0.8502326338593329,NTC,0.036403841
BCL3,0.078056667,0.3417740674474753,BCL3,0.036394771
TMX4,0.088828667,0.3893122483798698,TMX4,0.036393276
DHRSX,0.031946667,0.072581132,DHRSX,0.036392884
NTC_8679,0.022436667,0.023883815057706176,NTC,0.036389947
CUX2,0.034156666666666655,0.086026389,CUX2,0.03638943
NTC_8832,0.07475,0.32616272724547035,NTC,0.036370784
CEP120,0.32605000000000006,0.7735808372675171,CEP120,0.036352716
NTC_3799,0.42196999999999996,0.820078344,NTC,0.036350460608543654
NTC_5249,0.6240733333333333,0.8745170574910818,NTC,0.036340861
MAPK4,0.10155399999999999,0.4386997689781975,MAPK4,0.036339331281232234
ZNF536,0.13497,0.5379908584928939,ZNF536,0.036337312256600765
NTC_10143,0.15012000000000003,0.5728290021449196,NTC,0.036325287293643635
CINP,0.15756333333333333,0.5881115843905048,CINP,0.036324693
WDR1,0.047536667,0.17215872349951478,WDR1,0.036321387
PIN1,0.11228333333333332,0.47490339275558247,PIN1,0.036311838
NTC_1384,0.27413333333333334,0.7371819525968775,NTC,0.036302190428699775
NTC_12332,0.6907066666666666,0.886027378,NTC,0.036298609610542376
NTC_12875,0.8313833333333334,0.9043570319818169,NTC,0.036298263
LMNB2,0.24886333333333333,0.7148878067769064,LMNB2,0.036274844632038006
NTC_7066,0.4726466666666666,0.8381420033248502,NTC,0.036243678
NTC_5713,0.31511,0.7678041798294215,NTC,0.036158723757877195
CDCA5,0.3918826666666667,0.8085944989037419,CDCA5,0.036158707
NTC_4454,0.1817666666666667,0.632606087,NTC,0.036147325
KIAA1109,0.064286667,0.27409474173581094,KIAA1109,0.036135490071310006
TAS2R42,0.088773333,0.3917595988345972,TAS2R42,0.036129003
NTC_2593,0.21129666666666663,0.6747053972814698,NTC,0.036107603
GKN2,0.32802,0.7761281907223082,GKN2,0.036104027016465236
PDZD11,0.17750666666666667,0.6260805704413777,PDZD11,0.036099491
INO80D,0.16330999999999998,0.6011638321227182,INO80D,0.036092679
NTC_3652,0.18186999999999998,0.633217072,NTC,0.036091626
CTSB,0.36860333333333334,0.7983034316295491,CTSB,0.036061203
CT45A5,0.040053333,0.12589579638322906,CT45A5,0.036047550224756864
NR4A1,0.16086,0.596926742,NR4A1,0.036045342180184646
ITGB8,0.19402000000000003,0.6522306753293399,ITGB8,0.036009875211628066
NTC_16496,0.23292000000000002,0.7006008848751396,NTC,0.035992968863620974
NTC_4786,0.24999333333333335,0.7178483597650225,NTC,0.035990862
EFCAB4B,0.45523,0.8335983500728525,EFCAB4B,0.035982815
NSUN2,0.18841333333333335,0.6442592136925933,NSUN2,0.035975522
LY75-CD302,0.1556266666666667,0.5873479009386187,LY75-CD302,0.035966035
LY75,0.1556266666666667,0.5873479009386187,LY75,0.035966035
PLAUR,0.14726333333333333,0.5699112781047064,PLAUR,0.035960638
FKBP10,0.40798666666666666,0.816334693,FKBP10,0.035956577
NTC_7571,0.6672233333333333,0.8833168104267517,NTC,0.035952331426857054
NTC_10286,0.1380266666666667,0.549119889,NTC,0.035932872
SNRPC,0.28773333333333334,0.7501095658217808,SNRPC,0.035930785207350414
NTC_8733,0.076786667,0.3405292771178019,NTC,0.0359243
BHLHA9,0.030843333333333355,0.068445396,BHLHA9,0.035921866
NTC_7755,0.035169000000000006,0.095217224,NTC,0.035917554
NTC_12677,0.085966667,0.38226580601675153,NTC,0.03590265
ARRDC5,0.039844667,0.12562181533812075,ARRDC5,0.035897452
NTC_5425,0.051443333,0.2006522301023661,NTC,0.035884606
CDC42EP1,0.26141333333333333,0.7290026444199498,CDC42EP1,0.035884442570930805
COQ10A,0.037206666666666666,0.10854483251077376,COQ10A,0.035881769
NTC_11893,0.11782666666666666,0.4961144511045582,NTC,0.035868572635590026
NTC_10947,0.5349499999999999,0.8569650913993103,NTC,0.035861373
OTUD7B,0.14824333333333337,0.5729259340482046,OTUD7B,0.035860287447417274
NTC_12229,0.25170333333333333,0.7204160704266738,NTC,0.035846735
AP2A2,0.091723333,0.4066387924341688,AP2A2,0.035844671
NTC_9470,0.4802633333333334,0.8421681172297153,NTC,0.035828223
NPR2,0.3751333333333334,0.8025872294261697,NPR2,0.035828142468299545
NTC_2996,0.46091666666666664,0.8361305273392442,NTC,0.035825171994588005
NTC_2396,0.19726333333333335,0.6584789127781223,NTC,0.035795035266136144
LOXL3,0.6284466666666666,0.8770921925351767,LOXL3,0.035793026
NTC_3908,0.17696666666666666,0.6277272589038223,NTC,0.035787794
NTC_17814,0.13059333333333334,0.532084034,NTC,0.035785156
ARHGEF10L,0.3265266666666667,0.7769778454663894,ARHGEF10L,0.035784502905318094
NTC_10893,0.09961,0.4373101506765986,NTC,0.035780952
NTC_11039,0.18377666666666664,0.6387271590951296,NTC,0.03577849
MARC2,0.44750333333333336,0.8318682230625799,MARC2,0.035775862166814984
HLA-E,0.12252999999999997,0.5105492687298658,HLA-E,0.035774146
NTC_14501,0.23032666666666668,0.6993292838731111,NTC,0.035773943
CYLD,0.10687000000000002,0.46265661764995025,CYLD,0.035773794
NTC_7931,0.12011666666666668,0.5037505725164727,NTC,0.035768875
ATIC,0.062559,0.268300344,ATIC,0.035744885
FBXO25,0.11633666666666664,0.4929030190545064,FBXO25,0.035743105493467674
NMT2,0.18806333333333336,0.645850274,NMT2,0.035707237475553245
NTC_12385,0.4992833333333334,0.848215001,NTC,0.035695788
NTC_16727,0.25401999999999997,0.7236301451051099,NTC,0.03568558
NTC_9447,0.6962466666666667,0.8887392796421549,NTC,0.035665671
NTC_597,0.1607366666666667,0.5999940223593108,NTC,0.035659924
NTC_14537,0.5010066666666666,0.8488874352839941,NTC,0.035646571
TMEM79,0.034,0.089527653,TMEM79,0.035633455139416535
FOXI3,0.19247666666666668,0.65303003,FOXI3,0.035621049761903445
NTC_18165,0.15387666666666666,0.5869292741164853,NTC,0.03560925
APOOL,0.11824333333333334,0.49992205952256263,APOOL,0.035602796
IMPG2,0.15906000000000003,0.5973113706180362,IMPG2,0.035597503583259436
ZFP90,0.035390000000000005,0.098670925,ZFP90,0.035595644
NTC_9490,0.17858666666666667,0.631995353,NTC,0.035589843
NTC_8477,0.021586666666666685,0.022479503494423573,NTC,0.035579431
ATF6B,0.31494666666666665,0.7710359200923026,ATF6B,0.035565475
NTC_11008,0.49698666666666663,0.848215001,NTC,0.035531590237432284
PRIMPOL,0.26948,0.7381853240579029,PRIMPOL,0.035526786205178774
PTPRQ,0.2787566666666667,0.7457263785899304,PTPRQ,0.035519312
NTC_10790,0.13981333333333335,0.5571610250589638,NTC,0.035515281
PCMT1,0.27545000000000003,0.7432099450775556,PCMT1,0.035502334
ZNF75A,0.2539866666666667,0.7248414254481049,ZNF75A,0.035496413
NTC_8168,0.17772000000000004,0.6313848692987114,NTC,0.03549172
NTC_11332,0.33018000000000003,0.7809488484778484,NTC,0.035453874
NTC_8625,0.16057,0.6017857274792344,NTC,0.035415017
CCDC116,0.11931,0.5048667679609942,CCDC116,0.035413978
NTC_7521,0.8231333333333333,0.9057169365325807,NTC,0.035400916
NTC_12603,0.35092666666666666,0.792832927,NTC,0.035379838
NTC_9709,0.21198999999999996,0.6809873737169432,NTC,0.035372851
DIMT1,0.14866333333333334,0.5782197151154972,DIMT1,0.035368063
TRIM66,0.2773866666666667,0.7457263785899304,TRIM66,0.035344746
NTC_14403,0.39239333333333337,0.8127457797565327,NTC,0.035333166366536196
HBQ1,0.041363333333333335,0.13989960555744896,HBQ1,0.035331877251392536
POGZ,0.12833,0.5306982253291153,POGZ,0.035310303
NTC_3862,0.11107666666666666,0.4810293698605911,NTC,0.035303319956460376
NTC_1413,0.16324333333333335,0.6077754275872265,NTC,0.035302491
NTC_10213,0.24388000000000004,0.7165656965259033,NTC,0.035300163
LOR,0.043456667,0.1541088821767506,LOR,0.035294302
SPINT3,0.37123,0.8034447058141254,SPINT3,0.035283187
NTC_6499,0.2165933333333333,0.6872915552974416,NTC,0.035274172
NTC_7315,0.094053333,0.4217723941207371,NTC,0.03526265
IQCF5,0.06935,0.31012138364273945,IQCF5,0.035262276
CMC4,0.020956667,0.020772961986178735,CMC4,0.035259624644840754
NTC_17712,0.6708166666666666,0.886027378,NTC,0.035253333
HS6ST3,0.14782,0.577462054,HS6ST3,0.035251603
NTC_2447,0.16107666666666665,0.6041784135108459,NTC,0.035249179
NTC_10298,0.057123333333333325,0.24172180406289578,NTC,0.035227056
NTC_4437,0.16503666666666672,0.6119839709663146,NTC,0.035195712
KIAA1462,0.08705,0.39421626179090974,KIAA1462,0.035191308696210566
GZMH,0.4142866666666667,0.8223672966561657,GZMH,0.035187093650600576
PGLYRP3,0.11248666666666668,0.48663131798290515,PGLYRP3,0.035185823118291236
CEP85,0.40412333333333333,0.8184063104018672,CEP85,0.03517127
NTC_12608,0.059253333333333345,0.2550873530458819,NTC,0.035155658761378834
DFNA5,0.33077,0.7829328469589462,DFNA5,0.035152742595674046
NTC_7391,0.12243333333333334,0.5164290550799577,NTC,0.035137061
NTC_14718,0.21150333333333332,0.6822464459560377,NTC,0.035121972
NTC_13001,0.23317333333333334,0.7069714194735772,NTC,0.035115471
NTC_12495,0.07757,0.3526210684250627,NTC,0.035115299
NTC_10745,0.21298,0.684136713,NTC,0.035111266
NTC_776,0.19216666666666665,0.6566167516636201,NTC,0.035106552
NTC_12605,0.14115333333333335,0.5640987621889093,NTC,0.03509705
